country,city,pm10,Year,pm25,population,color_pm25,color_pm10,avg_income
Peru,Santa Anita,95.30987778,2013,47.08032903,181240,red,red,Upper middle income
Philippines,Manila,129.5,2013,60.6199262,12946263,darkred,darkred,Lower middle income
Poland,Biala Podlaska,27.61173184,2013,20.43922651,58009,orange,yellow,High income
Poland,Bialystok,24.90941349,2013,19.86127389,293920,orange,yellow,High income
Poland,BielskoBiala,41.37005649,2013,33.56077348,174534,darkorange,darkred,High income
Poland,Bochnia,38.59940652,2013,29.7994186,30187,darkorange,darkred,High income
Poland,Bogatynia,20.8184567,2013,15.32320775,18894,orange,yellow,High income
Poland,Boles_awiecki,22.47771428,2013,17.59442896,40209,orange,yellow,High income
Poland,Brzeziny,45.85693215,2013,33.75251626,12543,darkorange,darkred,High income
Poland,BuskoZdroj,30.91779935,2013,24.35789473,17120,orange,darkred,High income
Poland,Bydgoszcz,34.91086085,2013,20.85072091,359170,orange,darkred,High income
Poland,Chelm,29.2924791,2013,21.33524355,66160,orange,yellow,High income
Poland,Chomiaza Ksieza,27.16313308,2013,19.99314058,33566.5,orange,yellow,High income
Poland,Ciechanow,27.64674556,2013,20.3490985,45481,orange,yellow,High income
Poland,Ciechocinek,21.21612612,2013,15.61590818,10921,orange,yellow,High income
Poland,Cieszyn,36.22402597,2013,26.66231621,36248,darkorange,darkred,High income
Poland,Czestochowa,35.04735376,2013,28.6,243807,darkorange,darkred,High income
Poland,Dabrowa Gornicza,43.43620178,2013,31.97076294,125905,darkorange,darkred,High income
Poland,Diabla Gora,15.66944444,2013,12.84107142,33566.5,yellow,green,High income
Poland,Dzierzoniow,28.66520414,2013,21.0987243,34952,orange,yellow,High income
Poland,Elblag,22.89590909,2013,17.27714285,126915,orange,yellow,High income
Poland,Gajew,24.43843583,2013,17.98765561,22521,orange,yellow,High income
Poland,Gdansk,20.3745225,2013,13.39304835,460220,yellow,yellow,High income
Poland,Gdynia,16.20303205,2013,11.92607262,254742,yellow,green,High income
Poland,Gliwice,45.81324503,2013,34.60985915,205928,darkorange,darkred,High income
Poland,Glogow,31.47933884,2013,23.17003878,59948,orange,darkred,High income
Poland,Gniezno,33.12922619,2013,24.38442114,68653,orange,darkred,High income
Poland,Godow,50.99721448,2013,38.44705882,12994,red,orange,High income
Poland,Goldap,22.87180271,2013,16.83455165,13788,orange,yellow,High income
Poland,Gorlice,30.82633053,2013,22.68939883,28819,orange,darkred,High income
Poland,Gorzow Wielkopolski,25.62248156,2013,16.35862275,124534,orange,yellow,High income
Poland,Granica,21.54225352,2013,15.85595085,2000,orange,yellow,High income
Poland,Grudziadz,30.85229885,2013,22.70851254,95613,orange,darkred,High income
Poland,Ilawa,28.31317919,2013,20.83962001,33321,orange,yellow,High income
Poland,Inowroclaw,10.2476584,2013,7.542682002,73547,green,green,High income
Poland,Jaroslaw,42.66895604,2013,31.40603972,39857,darkorange,darkred,High income
Poland,Jaslo,34.69366946,2013,25.53591328,37071,darkorange,darkred,High income
Poland,Jelenia Gora,40.8020416,2013,30.03191683,85437,darkorange,darkred,High income
Poland,Kalisz,34.58913649,2013,29.95810259,108346,darkorange,darkred,High income
Poland,Katowice,45.32546955,2013,34.8763822,303024,darkorange,darkred,High income
Poland,KedzierzynKozle,38.66830527,2013,32.88190547,64153,darkorange,darkred,High income
Poland,Kielce,35.95517199,2013,28.76565096,206351,darkorange,darkred,High income
Poland,Klodzko,29.82171178,2013,21.94995968,28750,orange,yellow,High income
Poland,Kluczbork,38.36363636,2013,27.14534883,24962,darkorange,darkred,High income
Poland,Knurow,48.13621262,2013,35.43015686,39595,red,darkred,High income
Poland,Koniczynka,28.66712328,2013,21.10013687,2000,orange,yellow,High income
Poland,Konin,30.30741518,2013,22.3074566,79396,orange,darkred,High income
Poland,Koscierzyna,36.94767441,2013,27.83667621,23765,darkorange,darkred,High income
Poland,Koszalin,21.30494505,2013,11.85389502,108857,yellow,yellow,High income
Poland,Krakow,51.07472793,2013,37.3565069,757330,red,orange,High income
Poland,Krasnik,30.29131652,2013,22.29560735,36370,orange,darkred,High income
Poland,Krosno,33.59697802,2013,27.57436578,47471,darkorange,darkred,High income
Poland,Kwidzyn,24.25144508,2013,17.85002302,38632,orange,yellow,High income
Poland,Legionowo,33.49142857,2013,24.65101642,53526,orange,darkred,High income
Poland,Legnica,29.46367535,2013,26.68258426,105435,darkorange,yellow,High income
Poland,Leszno,30.33864022,2013,22.33043946,63593,orange,darkred,High income
Poland,Liniewko Koscierskie,19.5014245,2013,14.35381995,33566.5,yellow,green,High income
Poland,Lodz,38.4519778,2013,26.52517889,702965,darkorange,darkred,High income
Poland,Lomza,27.29995102,2013,27.90215686,63500,darkorange,yellow,High income
Poland,Lublin,29.47724122,2013,21.41926345,345504,orange,yellow,High income
Poland,Lubliniec,32.09546925,2013,23.62353513,24394,orange,darkred,High income
Poland,Malbork,24.13293051,2013,17.76279161,39387,orange,yellow,High income
Poland,Malogoszcz,34.50416569,2013,23.49169893,3990,orange,darkred,High income
Poland,Mielec,42.29111111,2013,31.1279309,61549,darkorange,darkred,High income
Poland,Mlawa,32.46976744,2013,23.89903341,30859,orange,darkred,High income
Poland,Mysliborz,25.33546191,2013,18.64790229,11759,orange,yellow,High income
Poland,Myszkow,41.2289855,2013,30.34616444,32817,darkorange,darkred,High income
Poland,Naklo Nad Notecia,43.71041095,2013,32.17259174,19542,darkorange,darkred,High income
Poland,Nidzica,26.77395604,2013,19.70669088,14258,orange,yellow,High income
Poland,Niepolomice,48.48355263,2013,35.68581285,9987,red,darkred,High income
Poland,Nisko,34.92066246,2013,25.98323782,15610,darkorange,darkred,High income
Poland,Nowa Ruda,47.0368421,2013,34.62097666,23896,darkorange,darkred,High income
Poland,Nowiny,32.42992592,2013,23.86970848,33566.5,orange,darkred,High income
Poland,Nowy Sacz,45.39944134,2013,35.93131868,85150,red,darkred,High income
Poland,Nowy Tomysl,41.05309941,2013,30.21670532,15111,darkorange,darkred,High income
Poland,Olawa,34.12976878,2013,25.12086007,31847,darkorange,darkred,High income
Poland,Olesnica,31.11268436,2013,22.90016657,37118,orange,darkred,High income
Poland,Olesno,40.48163377,2013,29.796084,9648,darkorange,darkred,High income
Poland,Olsztyn,21.51449275,2013,16.21813559,172790,orange,yellow,High income
Poland,Opoczno,53.25058823,2013,39.19453965,22583,red,orange,High income
Poland,Opole,31.32093511,2013,23.74504249,127825,orange,darkred,High income
Poland,Ostroda,20.85493372,2013,16.17368571,34060,orange,yellow,High income
Poland,Ostroleka,24.91882716,2013,18.34124263,53572,orange,yellow,High income
Poland,Ostrow Wielkopolski,38.05675824,2013,28.01127967,71848,darkorange,darkred,High income
Poland,Otwock,38.15810397,2013,28.08587414,44808,darkorange,darkred,High income
Poland,Ozarow,25.95522388,2013,19.10407162,4849,orange,yellow,High income
Poland,Pabianice,38.30305848,2013,28.19256639,69177,darkorange,darkred,High income
Poland,Piastow,35.46294117,2013,27.12172701,22966,darkorange,darkred,High income
Poland,Pila,27.4117964,2013,20.17616662,74621,orange,yellow,High income
Poland,Piotrkow Trybunalski,38.7408444,2013,30.44491525,78304,darkorange,darkred,High income
Poland,Plock,27.979274,2013,21.82521541,124553,orange,yellow,High income
Poland,Polaniec,33.33747783,2013,26.38908261,8448,darkorange,darkred,High income
Poland,Polkowice,29.62464985,2013,21.8049143,22802,orange,yellow,High income
Poland,Ponik,27.70563467,2013,22.96385542,33566.5,orange,yellow,High income
Poland,Poznan,26.90506553,2013,21.97931025,544616,orange,yellow,High income
Poland,Proszowice,46.01111111,2013,33.86599808,6270,darkorange,darkred,High income
Poland,Przemysl,34.26417366,2013,24.35365624,65000,orange,darkred,High income
Poland,Pszczyna,57.85798816,2013,42.58576827,26066,red,orange,High income
Poland,Pulawy,33.64161849,2013,24.76156214,49941,orange,darkred,High income
Poland,Radom,35.45525841,2013,24.25386819,226752,orange,darkred,High income
Poland,Radomierzyce,20.08453877,2013,14.78301512,2000,yellow,yellow,High income
Poland,Radomsko,37.17559553,2013,27.36270906,48362,darkorange,darkred,High income
Poland,Radzyn Podlaski,27.86723163,2013,20.51138497,16233,orange,yellow,High income
Poland,Reczyn,21.88451688,2013,16.10787022,33566.5,orange,yellow,High income
Poland,Rudna,29.95693447,2013,22.04948893,2000,orange,yellow,High income
Poland,Rybnik,53.48467966,2013,39.3668402,139051,red,orange,High income
Poland,Rzeszow,31.56445402,2013,25.1077348,176315,darkorange,darkred,High income
Poland,Sanok,29.27400651,2013,21.54682693,39511,orange,yellow,High income
Poland,Siedlce,32.68242074,2013,28.14580456,77470,darkorange,darkred,High income
Poland,Sieradz,39.2098901,2013,28.86003034,2000,darkorange,darkred,High income
Poland,Skawina,49.58596615,2013,36.49723281,24253,red,darkred,High income
Poland,Skierniewice,38.00869565,2013,27.9759037,48622,darkorange,darkred,High income
Poland,Slupsk,22.63055555,2013,16.6569842,97723,orange,yellow,High income
Poland,Sopot,16.32832151,2013,12.01829062,38690,yellow,green,High income
Poland,Sosnowiec,44.34806566,2013,32.64193083,219380,darkorange,darkred,High income
Poland,Starachowice,33.4539548,2013,26.80852272,52359,darkorange,darkred,High income
Poland,Starogard Gdanski,38.56665852,2013,28.38658645,49191,darkorange,darkred,High income
Poland,Sucha Beskidzka,53.03571428,2013,39.03638392,9557,red,orange,High income
Poland,Sulecin,26.85539358,2013,19.76663213,10248,orange,yellow,High income
Poland,Suwalki,19.22241441,2013,14.14845749,69034,yellow,green,High income
Poland,Swidnica,36.89012738,2013,27.1525932,59429,darkorange,darkred,High income
Poland,Swiecie,24.22591181,2013,17.83122952,26650,orange,yellow,High income
Poland,SzczawnoZdroj,34.16565096,2013,25.14727077,5926,darkorange,darkred,High income
Poland,Szczecin,22.9380729,2013,15.43102659,407498,orange,yellow,High income
Poland,Szczecinek,25.78166907,2013,14.38818681,40787,yellow,yellow,High income
Poland,Szklarki,17.3713143,2013,12.78597457,33566.5,yellow,green,High income
Poland,Tarnobrzeg,29.40401294,2013,21.64251681,48821,orange,yellow,High income
Poland,Tarnow,33.91304347,2013,27.11377245,116238,darkorange,darkred,High income
Poland,Tarnowek,27.97024855,2013,20.5872095,2000,orange,yellow,High income
Poland,Tarnowskie Gory,41.00835654,2013,30.18377279,60847,darkorange,darkred,High income
Poland,Tomaszow Mazowiecki,42.7116022,2013,31.43742898,64631,darkorange,darkred,High income
Poland,Torun,28.64975908,2013,16.54428902,206757,orange,yellow,High income
Poland,Trzcianka,21.94586894,2013,16.15302777,17424,orange,yellow,High income
Poland,Trzebinia,34.29969715,2013,27.92394366,20392,darkorange,darkred,High income
Poland,Tuchola,21.34068322,2013,15.70758713,14022,orange,yellow,High income
Poland,Tucholski,17.62767123,2013,14.47790055,33566.5,yellow,green,High income
Poland,Tuchow,48.15015974,2013,35.44042249,6681,red,darkred,High income
Poland,Tychy,42.81177291,2013,31.51115859,130212,darkorange,darkred,High income
Poland,Wadowice,47.17804154,2013,34.72490504,19386,darkorange,darkred,High income
Poland,Wagrowiec,30.70270833,2013,22.598408,25327,orange,darkred,High income
Poland,Walbrzych,33.2651558,2013,23.80492753,122611,orange,darkred,High income
Poland,Warszawa,33.25239202,2013,25.73126037,1705896,darkorange,darkred,High income
Poland,Widuchowa,23.70103092,2013,17.44489642,2000,orange,yellow,High income
Poland,Wielun,35.67534246,2013,26.25846344,24033,darkorange,darkred,High income
Poland,Wilczogora,31.75370916,2013,23.37198619,33566.5,orange,darkred,High income
Poland,Wladyslawowo,18.06289308,2013,13.29500391,15296,yellow,green,High income
Poland,Wloclawek,30.66989437,2013,19.08828571,118005,orange,darkred,High income
Poland,Wodzislaw Slaski,53.25898289,2013,39.20071845,49346,red,orange,High income
Poland,Wroclaw,36.41064812,2013,29.10648539,627940,darkorange,darkred,High income
Poland,Wschowa,26.79903846,2013,22.02569832,14467,orange,yellow,High income
Poland,Wyszkow,18.316342,2013,13.48155235,27312,yellow,green,High income
Poland,Zabkowice Slaskie,28.27564717,2013,20.81199496,16086,orange,yellow,High income
Poland,Zabrze,47.27586206,2013,34.79690481,179882,darkorange,darkred,High income
Poland,Zakopane,37.48997134,2013,31.60821917,27857,darkorange,darkred,High income
Poland,Zamosc,31.21153846,2013,22.43013698,64303,orange,darkred,High income
Poland,Zary,31.07929824,2013,22.87559307,39365,orange,darkred,High income
Poland,Zawiercie,41.97928994,2013,30.89841819,52091,darkorange,darkred,High income
Poland,Zdunska Wola,45.23735632,2013,33.29648394,44213,darkorange,darkred,High income
Poland,Zgierz,35.7492163,2013,27.45243128,58402,darkorange,darkred,High income
Poland,Zgorzelec,23.79521075,2013,23.69235668,32525,orange,yellow,High income
Poland,Zgorzelecki,20.93523853,2013,15.4091638,33566.5,orange,yellow,High income
Poland,Zielona Gora,26.36590257,2013,20.44696132,118127,orange,yellow,High income
Poland,Zlotoryja,32.090379,2013,23.61978851,16539,orange,darkred,High income
Poland,Zory,44.75510204,2013,31.44837758,62306,darkorange,darkred,High income
Poland,Zyrardow,37.19692111,2013,27.37840553,41574,darkorange,darkred,High income
Poland,Zywiec,58.34242005,2013,42.94232931,32448,red,orange,High income
Romania,Alba Iulia,26.62189504,2013,18.56322939,66719,orange,yellow,Upper middle income
Romania,Alexandria,22.90804713,2013,15.97359366,45434,orange,yellow,Upper middle income
Romania,Arad,21.08831081,2013,17.32102389,164627,orange,yellow,Upper middle income
Romania,Bacau,18.43811442,2013,12.85674619,167656,yellow,green,Upper middle income
Romania,Baia Mare,20.64838095,2013,18.67541528,138874,orange,yellow,Upper middle income
Romania,Blejoi,26.2808,2013,18.32538662,8575,orange,yellow,Upper middle income
Romania,Bosia,26.27400641,2013,18.3206495,42607,orange,yellow,Upper middle income
Romania,Botosani,29.13179104,2013,20.60750865,113200,orange,yellow,Upper middle income
Romania,Brasov,24.01673202,2013,15.34879629,274388,orange,yellow,Upper middle income
Romania,Bucharest,30.66283912,2013,21.38094661,1883425,orange,darkred,Upper middle income
Romania,Buzau,25.24757009,2013,17.60492386,131092,orange,yellow,Upper middle income
Romania,Carani,19.23882539,2013,13.41507539,42607,yellow,green,Upper middle income
Romania,ClujNapoca,27.47147945,2013,19.15563764,327260,orange,yellow,Upper middle income
Romania,Constanta,36.93029032,2013,13.41355311,307512,yellow,darkred,Upper middle income
Romania,Craiova,25.61619237,2013,17.86196115,300247,orange,yellow,Upper middle income
Romania,Deva,18.17657827,2013,12.67437917,61123,yellow,green,Upper middle income
Romania,DrobetaTurnu Severin,29.61746336,2013,20.65201465,92617,orange,yellow,Upper middle income
Romania,Firiza,27.13919753,2013,18.92394018,42607,orange,yellow,Upper middle income
Romania,Focsani,18.44754901,2013,12.86332485,79315,yellow,green,Upper middle income
Romania,Galati,18.54343859,2013,7.8138782,294642,green,green,Upper middle income
Romania,Giurgiu,30.22887323,2013,21.07834575,68359,orange,darkred,Upper middle income
Romania,Husi,24.43446991,2013,17.03795576,26266,orange,yellow,Upper middle income
Romania,Iasi,32.78430239,2013,19.48321428,300932,orange,darkred,Upper middle income
Romania,Isaccea,18.22010526,2013,12.70473019,5026,yellow,green,Upper middle income
Romania,Magurele,31.26689189,2013,21.80214766,11041,orange,darkred,Upper middle income
Romania,Mangalia,23.53062271,2013,16.40771051,36364,orange,yellow,Upper middle income
Romania,Medias,25.73674418,2013,17.94602095,47204,orange,yellow,Upper middle income
Romania,Miercurea Ciuc,15.8391954,2013,26.8127027,38966,darkorange,green,Upper middle income
Romania,Moldova Veche,19.04777397,2013,13.2818568,42607,yellow,green,Upper middle income
Romania,Nadlac,21.6747647,2013,15.11363592,7398,orange,yellow,Upper middle income
Romania,Oradea,21.10101796,2013,14.71356702,196367,yellow,yellow,Upper middle income
Romania,Piatra Neamt,22.28647382,2013,15.54017568,107777,orange,yellow,Upper middle income
Romania,Pietroasa,12.05578796,2013,8.406402215,3209,green,green,Upper middle income
Romania,Pitesti,17.87765342,2013,14.30828467,163149,yellow,green,Upper middle income
Romania,Ploiesti,30.69581644,2013,17.79183139,227125,orange,darkred,Upper middle income
Romania,Rosia Jiu,38.78497076,2013,27.04444248,42607,darkorange,darkred,Upper middle income
Romania,Sanpetru,17.64006825,2013,12.30027513,4819,yellow,green,Upper middle income
Romania,Satu Mare,22.77103928,2013,15.87805921,113644,orange,yellow,Upper middle income
Romania,Siret,25.0009589,2013,17.4329639,7976,orange,yellow,Upper middle income
Romania,Slatina,24.68587878,2013,17.21326111,70293,orange,yellow,Upper middle income
Romania,Suceava,27.75703355,2013,19.35475218,107486,orange,yellow,Upper middle income
Romania,Timisoara,30.37583815,2013,12.35614243,320015,yellow,darkred,Upper middle income
Romania,Tomesti,31.09045977,2013,21.67912298,300932,orange,darkred,Upper middle income
Romania,Tulcea,26.3004,2013,18.33905353,73707,orange,yellow,Upper middle income
Romania,Turceni,25.96632142,2013,18.10610328,7269,orange,yellow,Upper middle income
